1293453220636|1279576486575|6|343597385088|photo343597385088.jpg|1293453220636|23.19.112.38|Firefox|||0|4398046511127|343597383820|57|
1294570416250|1278448075869|6|343597384081|photo343597384081.jpg|1294570416250|41.220.144.245|Firefox|||0|4398046511146|343597383740|60|
1294733338083|1285373931149|6|343597384921||1294733338083|116.212.128.18|Firefox|uz|About Isabella I of Castile,  financing Christopher Columbus' 1492 voyagAbout Abraham Lincoln, p a naval blockade that shut down the SouthAbout Louis Armstrong, lar music in general. Armstrong was one of About Glen|214|8796093022239|206158430344|67|1771;2786;2830;2995;12054
1294768040796|1285373931149|6|343597383722|photo343597383722.jpg|1294768040796|46.1.161.149|Firefox|||0|8796093022239|343597383689|50|
1294783603083|1290204368006|6|343597384942||1294783603083|89.19.21.11|Firefox|uz|About Isabella I of Castile, that extended well beyond the borders About Second Spanish Republic, bassy in Mexico|113|8796093022232|206158430344|105|1771;9064;9192
1294796293083|1282343327148|6|343597384873||1294796293083|91.217.123.162|Firefox|uz|About Isabella I of Castile, r. After a struggle to claim hAbout Claudius, is survival l|88|6597069766674|206158430344|43|1771;9036;11633
1294807498083|1285368309786|6|343597385015||1294807498083|91.191.56.100|Internet Explorer|uz|About Isabella I of Castile,  Later the two laid the foundAbout Andrew Carnegie, itable industrial enterprise Ab|112|8796093022252|206158430344|6|1771;2062;9198;11547
1294810648083|1280077491119|6|343597385000||1294810648083|80.87.208.122|Firefox|uz|About Charles VI, Holy Roman Emperor, ne successiAbout Isabella I of Castile, id the |85|4398046511113|206158430344|42|149;1771;3076;7578;11541;11753;12245;12298
1294813168083|1283798254594|6|343597385032||1294813168083|164.42.221.113|Chrome|uz|About Hernán Cortés, ho led an expeditioAbout Isabella I of Castile, e known for completAbout |94|6597069766667|206158430344|36|1768;1771;6408;7570;11694
1294815058083|1285906820663|6|343597384876||1294815058083|46.20.59.170|Chrome|uz|About Isabella I of Castile,  kingdoms. Isabella and FerdiAbout Russia,  Commonwealth of Independent About Göktürks|115|8796093022215|206158430344|92|1771;7573;11999;12216
1294819693083|1278780293772|6|343597385041||1294819693083|46.254.224.158|Safari|uz|About Isabella I of Castile, rought stability to the kingdAbout Summertime Blues,  at number 8 on the BillboardAbo|114|4398046511151|206158430344|77|1771;6069;9340;11725
1294820233083|1287610598635|6|343597384991||1294820233083|46.245.238.50|Internet Explorer|uz|About Maximilian I, Holy Roman Emperor, Charles succeeAbout Isabella I of Castile, s and those shAbout William |111|8796093022238|206158430344|77|147;1771;3077;5058;5292;9102;9263;9332
1294822708083|1274891728712|6|343597385001||1294822708083|46.29.36.230|Firefox|uz|About Isabella I of Castile, d an influence that extended well About Roy Orbison, ic scholars have suggested that heAbout Kingdom of Scotland, he towns of Scone, Dunfermline andAbout Pope Gregory I,  the|203|2199023255580|206158430344|3|1771;2938;7000;11379;11704;11710
1294823608083|1268951057359|6|343597384920||1294823608083|109.242.168.217|Safari|uz|About Isabella I of Castile,  the governmental system, brought About Mel Blanc, oghorn Leghorn, Marv|100|41|206158430344|78|1771;2949;5060
1294824058083|1271630504770|6|343597384922||1294824058083|91.226.113.179|Internet Explorer|uz|About Galileo Galilei, , blind man after thAbout Isabella I of Castile, in. Later the two laAbout Harry S. Truman, nc|117|2199023255555|206158430344|42|1187;1771;2795;2851;6414;12045
1294827163082|1285783100222|6|343597384908||1294827163082|64.40.251.198|Firefox|uz|About Frederick II, Holy Roman Emperor, However, his enemies, About Isabella I of Castile, ers of their united kiAbout Walt Dis|127|8796093022222|206158430344|66|1192;1771;2815;2869;5058;11739
1294828468082|1279576486575|6|343597384937||1294828468082|31.42.255.156|Firefox|uz|About Isabella I of Castile, cts and financing Christopher About Count Basie, ngs were On|89|4398046511127|206158430344|72|1771;2905;7017
1294832203083|1278737600823|6|343597384904||1294832203083|202.61.0.171|Internet Explorer|uz|About Isabella I of Castile,  Ferdinand II of Aragon, broughtAbout Theodore Roosevelt, White F|94|4398046511105|206158430344|35|1771;2794;7006
1294833913083|1269696518717|6|343597384928||1294833913083|113.52.152.79|Firefox|uz|About Isabella I of Castile, ristopher Columbus' 1492 voyage that led to the oAbout John Coltrane, n jazz history. He received many posthumous awardAbout Gautama Buddha, passed down by oral tr|192|48|206158430344|41|1771;2892;9144;9334
1294840393083|1281434603250|6|343597384957||1294840393083|31.6.87.121|Internet Explorer|uz|About Brian Mulroney, nd the Goods and SeAbout Isabella I of Castile, le and León. She anAbout Kingdom of En|108|6597069766656|206158430344|105|290;1771;6978;7513;9265;11676
1294859472383|1291950051834|6|343597384005|photo343597384005.jpg|1294859472383|195.39.218.25|Safari|||0|10995116277793|343597383733|60|
1294859473383|1291950051834|6|343597384006|photo343597384006.jpg|1294859473383|195.39.218.25|Safari|||0|10995116277793|343597383733|60|
1294859474383|1291950051834|6|343597384007|photo343597384007.jpg|1294859474383|195.39.218.25|Safari|||0|10995116277793|343597383733|60|
1294859475383|1291950051834|6|343597384008|photo343597384008.jpg|1294859475383|195.39.218.25|Safari|||0|10995116277793|343597383733|60|
1294859476383|1291950051834|6|343597384009|photo343597384009.jpg|1294859476383|195.39.218.25|Safari|||0|10995116277793|343597383733|60|
1294859477383|1291950051834|6|343597384010|photo343597384010.jpg|1294859477383|195.39.218.25|Safari|||0|10995116277793|343597383733|60|
1294859478383|1291950051834|6|343597384011|photo343597384011.jpg|1294859478383|195.39.218.25|Safari|||0|10995116277793|343597383733|60|
1294866583083|1292323297510|6|343597384907||1294866583083|196.2.92.242|Chrome|uz|About Isabella I of Castile, he throne, she reorganizeAbout Superman, aracter first appeared inAbout Sophocles, petitions|121|10995116277795|206158430344|87|1771;5078;6964;9143;11258
1294882108083|1275133291109|6|343597384982||1294882108083|200.71.86.67|Firefox|uz|About Isabella I of Castile,  an influence that extended well beyond the bordeAbout Charlie Parker, inued to be used for the rest of his life, i|144|4398046511109|206158430344|5|1771;5129;10541
1294896384998|1285906820663|6|343597384650||1294896384998|120.28.68.60|Chrome|uz|About James Monroe,  Generation. His presidency was marked both by an Era of Good Feelin|88|8796093022215|206158430344|55|2997
1294912888083|1277999837025|6|343597384966||1294912888083|31.210.130.69|Firefox|uz|About Isabella I of Castile, oly Roman EmperoAbout Duchy of Brabant, bant and AntwerpAbout Rich|95|4398046511133|206158430344|107|1771;9073;9095;9178;9245;9294
1294947043083|1292190036211|6|343597384888||1294947043083|186.0.67.129|Safari|uz|About Franz Joseph I of Austria, tragedies of the suicidAbout Mohandas Karamchand Gandhi, ims on the one hand and|113|10995116277809|206158430344|70|144;1021;1178;1771;9263
1295194163998|1282164130705|6|343597384789||1295194163998|204.79.178.236|Chrome|uz|About James Monroe, uisiana Purchase in 1803. Monroe was of French and Scottish descent|87|6597069766692|206158430344|50|2997
1295271867093|1294850145367|6|343597385225|photo343597385225.jpg|1295271867093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295271868093|1294850145367|6|343597385226|photo343597385226.jpg|1295271868093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295271869093|1294850145367|6|343597385227|photo343597385227.jpg|1295271869093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295271870093|1294850145367|6|343597385228|photo343597385228.jpg|1295271870093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295271871093|1294850145367|6|343597385229|photo343597385229.jpg|1295271871093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295271872093|1294850145367|6|343597385230|photo343597385230.jpg|1295271872093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295271873093|1294850145367|6|343597385231|photo343597385231.jpg|1295271873093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295271874093|1294850145367|6|343597385232|photo343597385232.jpg|1295271874093|119.30.108.84|Safari|||0|10995116277781|343597383838|54|
1295320290219|1279576486575|6|343597385067|photo343597385067.jpg|1295320290219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320291219|1279576486575|6|343597385068|photo343597385068.jpg|1295320291219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320292219|1279576486575|6|343597385069|photo343597385069.jpg|1295320292219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320293219|1279576486575|6|343597385070|photo343597385070.jpg|1295320293219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320294219|1279576486575|6|343597385071|photo343597385071.jpg|1295320294219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320295219|1279576486575|6|343597385072|photo343597385072.jpg|1295320295219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320296219|1279576486575|6|343597385073|photo343597385073.jpg|1295320296219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320297219|1279576486575|6|343597385074|photo343597385074.jpg|1295320297219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320298219|1279576486575|6|343597385075|photo343597385075.jpg|1295320298219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320299219|1279576486575|6|343597385076|photo343597385076.jpg|1295320299219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320300219|1279576486575|6|343597385077|photo343597385077.jpg|1295320300219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320301219|1279576486575|6|343597385078|photo343597385078.jpg|1295320301219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295320302219|1279576486575|6|343597385079|photo343597385079.jpg|1295320302219|23.19.112.38|Firefox|||0|4398046511127|343597383818|57|
1295353520719|1268067757516|6|343597384674||1295353520719|77.73.217.155|Internet Explorer|uz|About James Monroe, d States (1817–1825). Monroe was the last president who was a Founding Father of|100|10|206158430344|105|2997
1295459548753|1285368309786|6|412316861953|photo412316861953.jpg|1295459548753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295459549753|1285368309786|6|412316861954|photo412316861954.jpg|1295459549753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295459550753|1285368309786|6|412316861955|photo412316861955.jpg|1295459550753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295459551753|1285368309786|6|412316861956|photo412316861956.jpg|1295459551753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295459552753|1285368309786|6|412316861957|photo412316861957.jpg|1295459552753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295459553753|1285368309786|6|412316861958|photo412316861958.jpg|1295459553753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295459554753|1285368309786|6|412316861959|photo412316861959.jpg|1295459554753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295459555753|1285368309786|6|412316861960|photo412316861960.jpg|1295459555753|2.62.32.63|Internet Explorer|||0|8796093022252|412316860571|56|
1295622964112|1285783100222|6|412316860498|photo412316860498.jpg|1295622964112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622965112|1285783100222|6|412316860499|photo412316860499.jpg|1295622965112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622966112|1285783100222|6|412316860500|photo412316860500.jpg|1295622966112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622967112|1285783100222|6|412316860501|photo412316860501.jpg|1295622967112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622968112|1285783100222|6|412316860502|photo412316860502.jpg|1295622968112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622969112|1285783100222|6|412316860503|photo412316860503.jpg|1295622969112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622970112|1285783100222|6|412316860504|photo412316860504.jpg|1295622970112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622971112|1285783100222|6|412316860505|photo412316860505.jpg|1295622971112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622972112|1285783100222|6|412316860506|photo412316860506.jpg|1295622972112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622973112|1285783100222|6|412316860507|photo412316860507.jpg|1295622973112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622974112|1285783100222|6|412316860508|photo412316860508.jpg|1295622974112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622975112|1285783100222|6|412316860509|photo412316860509.jpg|1295622975112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622976112|1285783100222|6|412316860510|photo412316860510.jpg|1295622976112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622977112|1285783100222|6|412316860511|photo412316860511.jpg|1295622977112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622978112|1285783100222|6|412316860512|photo412316860512.jpg|1295622978112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622979112|1285783100222|6|412316860513|photo412316860513.jpg|1295622979112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622980112|1285783100222|6|412316860514|photo412316860514.jpg|1295622980112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622981112|1285783100222|6|412316860515|photo412316860515.jpg|1295622981112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295622982112|1285783100222|6|412316860516|photo412316860516.jpg|1295622982112|80.242.6.167|Firefox|||0|8796093022222|412316860431|80|
1295914636067|1285783100222|6|412316861447||1295914636067|196.223.18.33|Firefox|uz|About James Monroe, nd in 1790 he was elected to the Senate of the first United States Congress, where |103|8796093022222|206158430344|28|2997
1296137199911|1285368309786|6|412316861933|photo412316861933.jpg|1296137199911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137200911|1285368309786|6|412316861934|photo412316861934.jpg|1296137200911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137201911|1285368309786|6|412316861935|photo412316861935.jpg|1296137201911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137202911|1285368309786|6|412316861936|photo412316861936.jpg|1296137202911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137203911|1285368309786|6|412316861937|photo412316861937.jpg|1296137203911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137204911|1285368309786|6|412316861938|photo412316861938.jpg|1296137204911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137205911|1285368309786|6|412316861939|photo412316861939.jpg|1296137205911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137206911|1285368309786|6|412316861940|photo412316861940.jpg|1296137206911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137207911|1285368309786|6|412316861941|photo412316861941.jpg|1296137207911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137208911|1285368309786|6|412316861942|photo412316861942.jpg|1296137208911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137209911|1285368309786|6|412316861943|photo412316861943.jpg|1296137209911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137210911|1285368309786|6|412316861944|photo412316861944.jpg|1296137210911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137211911|1285368309786|6|412316861945|photo412316861945.jpg|1296137211911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137212911|1285368309786|6|412316861946|photo412316861946.jpg|1296137212911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137213911|1285368309786|6|412316861947|photo412316861947.jpg|1296137213911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137214911|1285368309786|6|412316861948|photo412316861948.jpg|1296137214911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137215911|1285368309786|6|412316861949|photo412316861949.jpg|1296137215911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137216911|1285368309786|6|412316861950|photo412316861950.jpg|1296137216911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137217911|1285368309786|6|412316861951|photo412316861951.jpg|1296137217911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296137218911|1285368309786|6|412316861952|photo412316861952.jpg|1296137218911|2.62.32.63|Internet Explorer|||0|8796093022252|412316860570|56|
1296219859987|1294829214477|6|412316860934|photo412316860934.jpg|1296219859987|1.4.5.196|Internet Explorer|||0|10995116277775|412316860495|1|
1296219860987|1294829214477|6|412316860935|photo412316860935.jpg|1296219860987|1.4.5.196|Internet Explorer|||0|10995116277775|412316860495|1|
1296219861987|1294829214477|6|412316860936|photo412316860936.jpg|1296219861987|1.4.5.196|Internet Explorer|||0|10995116277775|412316860495|1|
1296219862987|1294829214477|6|412316860937|photo412316860937.jpg|1296219862987|1.4.5.196|Internet Explorer|||0|10995116277775|412316860495|1|
1296269164666|1283798254594|6|412316861187|photo412316861187.jpg|1296269164666|14.0.3.125|Chrome|||0|6597069766667|412316860523|1|
1296269165666|1283798254594|6|412316861188|photo412316861188.jpg|1296269165666|14.0.3.125|Chrome|||0|6597069766667|412316860523|1|
1296269166666|1283798254594|6|412316861189|photo412316861189.jpg|1296269166666|14.0.3.125|Chrome|||0|6597069766667|412316860523|1|
1296269167666|1283798254594|6|412316861190|photo412316861190.jpg|1296269167666|14.0.3.125|Chrome|||0|6597069766667|412316860523|1|
1296269168666|1283798254594|6|412316861191|photo412316861191.jpg|1296269168666|14.0.3.125|Chrome|||0|6597069766667|412316860523|1|
1296269169666|1283798254594|6|412316861192|photo412316861192.jpg|1296269169666|14.0.3.125|Chrome|||0|6597069766667|412316860523|1|
